title,category,image_url,ingredients,instructions
Ziemniaki Hasselback,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2015/01/MG_0267-600x900.jpg,"6 ziemniaków średniej wielkości 3 łyżki oleju kokosowego rafinowanego, czyli bezzapachowego 3 łyżeczki świeżego rozmarynu sól i czarny pieprz","Piekarnik rozgrzać do 220 stopni. Ziemniaki wyszorować, osuszyć i przy pomocy bardzo ostrego noża ponacinać na cienkie 2 – 3 mm paski. Ważne jest, aby w trakcie uważać i nie przeciąć ziemniaka na pół!
Ponacinać w ten sam sposób wszystkie ziemniaki, a kiedy będą gotowe przełożyć je na blachę wyłożoną papierem do pieczenia. Polać połową oleju, obsypać szczyptą soli, pieprzu oraz rozmarynem i piec przez 20 – 25 minut.
Po upływie tego czasu  blachę z ziemniakami wysunąć, oblać pozostałym olejem, oprószyć większą ilością soli oraz pieprzu i piec kolejne 20 minut. Po tym czasie podawać gorące z majonezem sriracha, sosem czosnkowym,pastą z bakłażanalub zesmalczykiem z fasoli."
Awokado faszerowane batatami,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2015/01/MG_0022-600x900.jpg,6 dużych awokado odmiany Hass 1 czerwona papryka 1 batat / 600 g 2 laski selera naciowego 1 ½ szklanki ugotowanej czerwonej fasoli lub puszka fasoli olej do smażenia skórka otarta z 1 limonki ½ łyżeczki wędzonej papryki ½ łyżeczki ostrej papryki ½ łyżeczki słodkiej papryki ½ łyżeczki kuminu ¼ łyżeczki cynamonu ¼ łyżeczki mielonej kolendry 1 puszka krojonych pomidorów ½ szklanki wody 1 duży pęczek kolendry sól i czarny pieprz oraz: limonki do podania,"Piekarnik rozgrzać do 180 stopni. Paprykę pokroić w kostkę, seler posiekać na plasterki, a batata obrać i pokroić w kostkę.
Na dnie dużego garnka rozgrzać olej, dodać warzywa oraz fasolę, smażyć przez 2 – 3 minuty. Dodać wszystkie przyprawy oraz połowę skórki z limonki i smażyć kolejne 5 – 8 minut.
Po tym czasie dodać pomidory, wodę oraz szczyptę soli i gotować kolejne 8 – 10 minut do czasu, aż bataty będą miękkie. W międzyczasie od kolendry oderwać liście, a łodyżki drobno posiekać, tuż przed końcem gotowania do garnka dodać posiekane łodyżki i zdjąć garnek z ognia.
Każde awokado przekroić na pół, wyjąć pestkę i oprószyć solą. W miejsce po pestce nałożyć dużą porcję batatowego gulaszu, obsypać wszystko pozostałą skórką limonki i w ten sam sposób nafaszerować wszystkie awokado. Kiedy będą gotowe, wsunąć je do gorącego piekarnika na 8 – 12 minut.
Podawać z liśćmi kolendry i ćwiartkami limonki do skropienia. Najlepiej smakują bez żadnych dodatków – przecież w środku jest wszystko, czego potrzeba."
Tofucznica z jarmużem,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2015/01/MG_2349-600x900.jpg,"2 liście jarmużu / 30 g 1 kostka tofu / 180 g ⅓ – ½ łyżeczka czarnej soli kala namak, do kupienia tutaj 2 – 3 łyżeczki płatków drożdżowych, do kupienia tutaj ¼ łyżeczki kurkumy ⅛ łyżeczki chili ¼ szklanki wody świeżo mielony czarny pieprz olej roślinny do smażenia","Na patelni rozgrzać olej roślinny. Tofu otworzyć, odlać wodę i w palcach rozkruszyć na grube okruchy. Tofu wsypać na rozgrzany olej na patelni i podsmażać przez 4 – 5 minut.
W tym czasie przygotować jarmuż: przełożyć go do dużej miski z zimną wodą, dokładnie wypłukać i podzielić na małe kawałki wykrawając twardą łodygę z środka. Lekko osuszyć i odstawić na bok.
Kiedy tofu lekko się zezłoci, dodać jarmuż razem z czarną solą, płatkami drożdżowymi, chili i kurkumą, następnie dokładnie zamieszać i wlać wodę.
Co jakiś czas mieszając pozwolić tofu dusić się w wodzie przez około 3 – 5 minut, a kiedy cała woda odparuje, smażyć jeszcze chwilę i zdjąć z patelni. Podać posypane świeżo mielonym, czarnym pieprzem i z dobrym pieczywem."
Ziemniaki faszerowane porami,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2015/01/MG_9866-600x900.jpg,"6 ziemniaków; Farsz: 2 pory, biała i jasno zielona część 4 gałązki świeżego tymianku ½ łyżeczki cukru trzcinowego 1 łyżeczka wędzonej papryki 2 łyżki płatków drożdżowych, do kupienia tutaj szczypta gałki muszkatołowej sól i pieprz olej","Piekarnik rozgrzać do 220 stopni. Ziemniaki dokładnie wyszorować, delikatnie osuszyć i nakłuć widelcem. Włożyć do gorącego piekarnika i piec do miękkości przez około 30 – 45 minut w zależności od wielkości ziemniaków.
W międzyczasie pory pokroić w talarki. Na dnie dużej patelni rozgrzać olej, dodać pory oraz tymianek i smażyć na niedużym ogniu przez około 5 – 8 minut do czasu, aż lekko się zeszklą. Dodać wędzoną paprykę, cukier i smażyć kolejne 5 – 8 minut do czasu, aż będą bardzo miękkie.
Upieczone ziemniaki wyjąć z piekarnika i ostudzić. Przekroić na pół i wydrążyć łyżką, miąższ przełożyć do dużej miski.
Miąższ ziemniaków rozgnieść przy pomocy praski do ziemniaków, następnie dodać pory, płatki drożdżowe, gałkę oraz sól i pieprz. Wszystko dokładnie wymieszać i doprawić do smaku.
Tak przygotowany farsz nałożyć do ziemniaków. Wsunąć do gorącego piekarnika na 8 – 10 minut i podawać."
Seleryba,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/12/MG_9119-600x900.jpg,"1 kg selera 2 litry bulionu warzywnego 2 arkusze nori + 5 arkuszy do owijania kotletów 2 łyżki sosu sojowego 4 liście laurowe 2 ziela angielskie 1 łyżeczka ziaren kolendry sól i czarny pieprz oraz do smażenia: mleko roślinne lub woda, mąka pszenna lub ryżowa i olej roślinny","Seler obrać, przekroić na pół i pokroić na 1 cm plastry. W dużym garnku zagotować bulion razem z 2 arkuszami wodorostów nori, liśćmi laurowymi, zielem angielskim, kolendrą oraz sosem sojowym. Do gotującego się bulionu dodać plastry selera i gotować do momentu, aż będą bardzo miękkie, czyli około 15 – 20 minut.
Miękkie plastry selera delikatnie wyjąć i chwilę ostudzić. W tym czasie arkusze nori pociąć na węższe paski, następnie naszykować dwie miseczki, do jednej wlać trochę mleka, a do drugiej wsypać mąkę.
Każdy plaster selera oprószać solą i pieprzem, następnie owijać paskiem nori i na chwilę moczyć w mleku, dzięki temu wodorosty zmiękną i lepiej przylepią się do selera. Tak przygotowany plaster selera delikatnie zanurzać w mące.
Na dużej patelni mocno rozgrzać olej i układać gotowe plastry selera. Obsmażać z każdej strony przez około 2 – 3 minuty, podawać z ziemniakami, surówką lub wigilijną kapustą."
Łazanki z kiszoną kapustą i żurawiną,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/12/MG_8778-600x900.jpg,"15 suszonych grzybów, namoczonych przez przynajmniej godzinę w 1 szklance zimnej wody 1 cebula czerwona 2 liście laurowe 2 ziela angielskie 2 goździki 2 ziarna jałowce ½ łyżeczki ziaren kolendry olej roślinny 400 g kapusty ¼ szklanki żurawiny ½ łyżeczki cząbru ½ łyżeczki tymianku 1 łyżeczka majeranku 1 łyżka sosu sojowego lub sosu tamari sól i czarny pieprz 200 g makaronu łazanek","Na dnie dużego garnka rozgrzać olej. Cebulę pokroić w grubą kostkę, dodać na rozgrzany olej wraz z liściem laurowym, zielem angielskim, goździkami, jałowcem oraz kolendrą. Podsmażać przez 5 – 10 minut.
W międzyczasie kapustę lekko przepłukać i pokroić w drobniejsze kawałki. Tak przygotowaną kapustę dodać do cebuli wraz z grzybami i wodą, w której się moczyły oraz wszystkimi pozostałymi składnikami za wyjątkiem łazanek. Gotować pod przykryciem na minimalnym ogniu przez godzinę, uważając, aby kapusta się nie przypaliła i w razie potrzeby dolewając więcej wody.
Pod koniec gotowania kapusty, w osolonej wodzie ugotować makaron. Przelać go dokładnie zimną wodą, a kiedy kapusta będzie ugotowana i doprawiona do smaku solą i pieprzem, dodać makaron do kapusty i delikatnie wymieszać. Podawać gorące, ale najlepiej smakuje trzeciego dnia."
Spaghetti z dyni,Dania główne,,,
Spaghetti z dyni,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/11/MG_3390-600x900.jpg,1 dynia makaronowa / 2 kg 2 puszki krojonych pomidorów 2 ząbki czosnku ½ łyżeczki oregano ½ łyżeczki bazylii ½ łyżeczki brązowego cukru oliwa z drugiego tłoczenia lub olej sól i czarny pieprz oliwa z oliwek sól i czarny pieprz opcjonalnie do podania: wegański parmezan,"Piekarnik rozgrzać do 200 stopni. Dynię przekroić na pół, włożyć do rozgrzanego piekarnika na blasze wyłożonej papierem do pieczenia i piec przez około 45 minut.
W międzyczasie czosnek drobno posiekać. Na dnie małego rondelka rozgrzać olej lub oliwę z drugiego tłoczenia, dodać posiekany czosnek i podsmażać przez 30 – 60 sekund. Dodać pomidory wraz z resztą składników i dusić na minimalnym ogniu przez około 30 minut.
Upieczoną dynię wyjąć z piekarnika. Przy pomocy łyżki pozbyć się pestek następnie widelcem wyjmować miąższ skrobiąc wnętrze dyni. Cały miąższ przełożyć do dużej miski, skropić oliwą z oliwek oraz solą i dokładnie wymieszać.
Gorące spaghetti z dyni przełożyć do misek, podawać razem z łyżką sosu pomidorowego oraz wegańskim parmezanem, jeśli mamy go pod ręką."
Pesto z jarmużu,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/11/MG_3328-600x900.jpg,"2 pęczki jarmużu / 2 czubate szklanki pociętego na paski jarmużu ½ szklanki nerkowców ¼ – ⅓ szklanki oleju roślinnego, ja używam oleju ryżowego lub z pestek winogron skórka otarta z 1 cytryny ¼ łyżeczki płatków chili 2 łyżki płatków drożdżowych sól i czarny pieprz","Jarmuż bardzo dokładnie umyć i osuszyć. Pociąć na drobne paski i w blenderze lub moździerzu utrzeć ze wszystkimi składnikami oprócz oleju. Bardzo ważne jest, aby jarmuż wcześniej pociąć i jak najkrócej rozdrabniać go blenderem – wtedy pesto jest bardziej aromatyczne.
Do grudkowatej pasty powoli wlewać olej do momentu, aż pesto nabierze odpowiedniej konsystencji. Doprawić solą i czarnym pieprzem, przełożyć do czystego słoiczka i jeść na kanapkach lub z makaronami."
Makrelowa pasta z tempehu,Dania główne,,,
Pieczone pierogi z dynią i masłem migdałowym,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/09/MG_9046-600x900.jpg,500 g dyni 1 pomidor 4 ząbki czosnku 4 łyżki masła migdałowego Primavika 1 łyżka posiekanego tymianku lub 1 łyżeczka suszonego 1 łyżka posiekanego oregano lub 1 łyżeczka suszonego ¼ łyżeczki chili ¼ łyżeczki słodkiej papryki sól i czarny pieprz; Ciasto: 250 g mąki pszennej 250 g mąki pszennej razowej 1 szklanka letniej wody 7 g suchych drożdży 4 łyżki oliwy lub oleju roślinnego 1 łyżeczka soli oraz: kilka łyżek mleka roślinnego do posmarowania,"Piekarnik rozgrzać do 200 stopni, na blasze wyłożonej papierem do pieczenia ułożyć całe kawałki dyni, ząbki czosnku w łupinie oraz pomidora. Piec przez 20 – 25 minut, po tym czasie sprawdzić czy dynia jest miękka i wyjąć warzywa z piekarnika lub wyjąć pomidora, a dynię dopiekać jeszcze kolejne 10 minut.
Z podanych składników zagnieść gładkie, elastyczne ciasto, przełożyć je do miski, przykryć czystą ściereczką i odstawić do wyrastania w ciepłe miejsce na 1 – 1 ½ godziny.
W międzyczasie z upieczonej dyni wyjąć pestki, miąższ wydrążyć i zmiksować z upieczonymi pomidorami, czosnkiem, masłem migdałowym oraz ziołami. Doprawić do smaku solą i pieprzem i odstawić do całkowitego ostudzenia.
Ciasto rozwałkować na cienki, około 0,3 mm – 0,5 mm placek i przy pomocy szklanki wykrajać kółka. Każde napełniać łyżką farszu, sklejać, dokładnie przyciskać rant widelcem i układać na blasze wyłożonej papierem do pieczenia. Gdy wszystkie będą gotowe przykryć je ściereczką i zostawić na kolejne 30 minut do wyrastania.
Piekarnik ponownie rozgrzać do 180 stopni, pierogi delikatnie posmarować mlekiem roślinnym i wsunąć do gorącego piekarnika. Piec przez 18 – 20 minut, czyli do momentu aż będą złote. Zjadać gorące bez dodatków, lub na zimno zhummusem,pastą z fasolilub ulubioną sałatką."
Curry z dynią i masłem nerkowcowym,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/09/MG_8937-600x900.jpg,"½ papryczki chili z pestkami 3 cm świeżego imbiru 2 łyżeczki kuminu ½ łyżeczki mielonych ziaren kolendry ¼ łyżeczki cynamonu szczypta gałki muszkatałowej szczypta soli; 500 g dyni hokkaido lub dyni piżmowej  / ½ dyni małej dyni 200 g mrożonego szpinaku, rozmrożonego ½ puszki krojonych pomidorów 1 cebula kilka łyżek oleju roślinnego 4 łyżki masła nerkowcowego Primavika ¾ – 1 szklanki wody sól i pieprz do podania: ryż lub chlebki naan oraz świeża natka kolendry lub pietruszki","W naczyniu blendera lub moździerza utrzeć chili, imbir oraz wszystkie przyprawy na lekko grudkowatą, ale pozbawioną włókien imbiru pastę.
Cebulę pokroić w drobną kostkę, z dyni wyjąć pestki i pokroić około 1 – 2 cm kostkę, jeśli używacie odmiany Hokkaido nie musicie jej obierać.
Na dnie garnka mocno rozgrzać olej, dodać utartą pastę z i podsmażać przez kilka sekund, następnie dodać cebulę i smażyć przez 1 – 2 minuty do czasu, aż cebula lekko się zeszkli. Dodać pokrojoną dynię i smażyć przez kolejne 8 – 10 minut do czasu, aż dynia będzie lekko miękka. Wtedy dodać szpinak, wmieszać go w dynie i wlać pomidory. Na koniec dodać sporą szczyptę soli i pozwolić się dusić przez 5 – 10 minut do czasu, aż dynia będzie bardzo miękka.
Kiedy warzywa będą gotowe dodać masło nerkowcowe i wlać wodę cały czas intensywnie mieszając. Zwiększyć ogień i pozwolić dusić się przez kilka kolejnych minut, na koniec doprawić solą i pieprzem. Podawać z ryżem oraz świeżą kolendrą lub pietruszką."
Witariańskie spaghetti z cukinii,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/09/MG_0135-600x900.jpg,"2 nieduże cukinie; Składniki na bazyliowe pesto: 2 szklanki niedbale pokrojonej bazylii / 1 duża doniczka bazylii ¼ szklanki pestek dyni, uprażonych na suchej patelni i przestudzonych ¼ – ⅓ szklanki dobrego oleju lub oliwy z pierwszego tłoczenia 2 łyżki płatków drożdżowych, można pominąć 1 ząbek czosnku sól i czarny pieprz; Składniki na pomidorową salsę: 4 pomidory malinowe 2 – 3 łyżki oliwy z oliwek sól i pieprz","Naszykować dużą miskę z zimną wodą. Przy pomocyobieraczki do julienne( do kupieniatutaj) cukinie obierać na cienkie paski do momentu, kiedy dojdziemy do pestek. Gotowe paseczki przełożyć do dużej miski pełnej lodowatej wody i odstawić do lodówki.
W międzyczasie przygotować pesto: wszystkie składniki oprócz oliwy umieścić w naczyniu blendera lub moździerza i krótko ucierać na grudkowatą pastę. Następnie dodać oliwę i ponownie zmiksować, dodając tyle oliwy, aby pesto miało odpowiednią konsystencją. Doprawić do smaku solą i czarnym pieprzem.
Następnie przygotować salsę: pomidory sparzyć wrzątkiem i obrać ze skórki. Następnie na dużej desce obrać je i posiekać w bardzo drobną kostkę, obsypać solą i odlać sok zebrany na desce, a posiekane pomidory przełożyć do dużej miski. Doprawić czarnym pieprzem, dodać oliwę i wymieszać.
Cukinię schłodzoną w lodówce odcedzić tuż przed podaniem, wymieszać w dużej misce z salsą i podawać z pesto z bazylii, dodatkowo można obsypać czarnym pieprzem i kilkoma liśćmi świeżej bazylii."
Wegańska feta z arbuzem,Dania główne,,,
Makaron z pieczonymi truskawkami,Dania główne,https://www.jadlonomia.com/wp-content/uploads/2014/06/MG_7640-600x900.jpg,500 g truskawek 300 g ulubionego makaronu ½ laski wanilii lub ½ łyżeczki pasty waniliowej do podania: cukier puder i garść płatków migdałowych,"Piekarnik rozgrzać do 200 stopni. Truskawki oczyścić, przekroić na pół i ułożyć na blasze wyłożonej papierem do pieczenia. Wsunąć do piekarnika i piec przez 15 – 20 minut do czasu, aż puszczą sok.
W międzyczasie ugotować makaron zgodnie ze wskazówkami na opakowaniu i odcedzić.
Upieczone truskawki zgarnąć z blachy i krótko zmiksować z wanilią. Do tak przygotowanego sosu dodać makaron i wymieszać, aby pokrył się lepkim, gorącym sosem. Podawać z płatkami migdałowymi i cukrem pudrem."
